연번,구군,장비종류,관리번호,시설명칭,위도,경도
5594,동래구,생활방범,3300000-00435-1-2JA,방범-20-0003(안락1)-1_명안로25번길_83_대성푸드앞,35.19984988,129.0999503
5595,동래구,생활방범,3300000-00435-2-2JA,방범-20-0003(안락1)-2_명안로25번길_83_대성푸드앞,35.19984988,129.0999503
5596,동래구,생활방범,3300000-00435-3-2JA,방범-20-0003(안락1)-3_명안로25번길_83_대성푸드앞,35.19984988,129.0999503
5597,동래구,생활방범,3300000-00436-0-2JA,방범-20-0004(안락1)_충렬대로409번길_17_안락성당주변,35.19757807,129.1030872
5598,동래구,생활방범,3300000-00436-1-2JA,방범-20-0004(안락1)-1_충렬대로409번길_17_안락성당주변,35.19757807,129.1030872
5599,동래구,생활방범,3300000-00436-2-2JA,방범-20-0004(안락1)-2_충렬대로409번길_17_안락성당주변,35.19757807,129.1030872
5600,동래구,생활방범,3300000-00436-3-2JA,방범-20-0004(안락1)-3_충렬대로409번길_17_안락성당주변,35.19757807,129.1030872
5601,동래구,생활방범,3300000-00436-4-2JA,방범-20-0004(안락1)-4_충렬대로409번길_17_안락성당주변,35.19757807,129.1030872
5602,동래구,생활방범,3300000-00437-0-2FA,방범-20-0005(온천3)_아시아드대로231번길_52_부산면옥,35.20572682,129.0648794
5603,동래구,생활방범,3300000-00437-1-2FA,방범-20-0005(온천3)-1_아시아드대로231번길_52_부산면옥,35.20572682,129.0648794
5604,동래구,생활방범,3300000-00437-2-2FA,방범-20-0005(온천3)-2_아시아드대로231번길_52_부산면옥,35.20572682,129.0648794
5605,동래구,생활방범,3300000-00437-3-2FA,방범-20-0005(온천3)-3_아시아드대로231번길_52_부산면옥,35.20572682,129.0648794
5606,동래구,생활방범,3300000-00438-0-2AA,방범-20-0006(수민)_충렬대로348번길_74_동래도시아파트,35.19696831,129.093295
5607,동래구,생활방범,3300000-00438-1-2AA,방범-20-0006(수민)-1_충렬대로348번길_74_동래도시아파트,35.19696831,129.093295
5608,동래구,생활방범,3300000-00438-2-2AA,방범-20-0006(수민)-2_충렬대로348번길_74_동래도시아파트,35.19696831,129.093295
5609,동래구,생활방범,3300000-00438-3-2AA,방범-20-0006(수민)-3_충렬대로348번길_74_동래도시아파트,35.19696831,129.093295
5610,동래구,생활방범,3300000-00439-0-2EA,방범-20-0007(온천2)_중앙대로1381번길_3_롯데백화점앞,35.21049569,129.0777001
5611,동래구,생활방범,3300000-00439-1-2EA,방범-20-0007(온천2)-1_중앙대로1381번길_3_롯데백화점앞,35.21049569,129.0777001
5612,동래구,생활방범,3300000-00439-2-2EA,방범-20-0007(온천2)-2_중앙대로1381번길_3_롯데백화점앞,35.21049569,129.0777001
5613,동래구,생활방범,3300000-00440-0-2BA,방범-20-0008(복산)_동래로179번길_56-13_내성쌀상회앞,35.20580508,129.0921381
5614,동래구,생활방범,3300000-00440-1-2BA,방범-20-0008(복산)-1_동래로179번길_56-13_내성쌀상회앞,35.20580508,129.0921381
5615,동래구,생활방범,3300000-00440-2-2BA,방범-20-0008(복산)-2_동래로179번길_56-13_내성쌀상회앞,35.20580508,129.0921381
5616,동래구,생활방범,3300000-00441-0-2AA,방범-20-0009(수민)_충렬대로237번가길_60-4_청우빌리지,35.20241763,129.088381
5617,동래구,생활방범,3300000-00441-1-2AA,방범-20-0009(수민)-1_충렬대로237번가길_60-4_청우빌리지,35.20241763,129.088381
5618,동래구,생활방범,3300000-00441-2-2AA,방범-20-0009(수민)-2_충렬대로237번가길_60-4_청우빌리지,35.20241763,129.088381
5619,동래구,생활방범,3300000-00442-0-2FA,방범-20-0010(온천3)_미남로146번길_24_세화병원앞,35.20619338,129.07138
5620,동래구,생활방범,3300000-00442-1-2FA,방범-20-0010(온천3)-1_미남로146번길_24_세화병원앞,35.20619338,129.07138
5621,동래구,생활방범,3300000-00442-2-2FA,방범-20-0010(온천3)-2_미남로146번길_24_세화병원앞,35.20619338,129.07138
5622,동래구,생활방범,3300000-00443-0-2FA,방범-20-0011(온천3)_석사북로97번길_15_미남스포렉스앞,35.20652927,129.0670228
5623,동래구,생활방범,3300000-00443-1-2FA,방범-20-0011(온천3)-1_석사북로97번길_15_미남스포렉스앞,35.20652927,129.0670228
5624,동래구,생활방범,3300000-00443-2-2FA,방범-20-0011(온천3)-2_석사북로97번길_15_미남스포렉스앞,35.20652927,129.0670228
5625,동래구,생활방범,3300000-00444-1-2DA,방범-20-0012(온천1)-1_온천동_207-10_해금리더스빌A_앞,35.21811438,129.0783418
5626,동래구,생활방범,3300000-00444-2-2DA,방범-20-0012(온천1)-2_온천동_207-10_해금리더스빌A_앞,35.21811438,129.0783418
5627,동래구,생활방범,3300000-00444-3-2DA,방범-20-0012(온천1)-3_온천동_207-10_해금리더스빌A_앞,35.21811438,129.0783418
5628,동래구,생활방범,3300000-00445-1-2DA,방범-20-0013(온천1)-1_차밭골로50번가길_22_부산학부모지원센터,35.21773462,129.0780702
5629,동래구,생활방범,3300000-00445-2-2DA,방범-20-0013(온천1)-2_차밭골로50번가길_22_부산학부모지원센터,35.21773462,129.0780702
5630,동래구,생활방범,3300000-00446-0-2LA,방범-20-0014(명장1)_명안로46번라길_1_명장도서관사거리,35.20063865,129.1057182
5631,동래구,생활방범,3300000-00446-1-2LA,방범-20-0014(명장1)-1_명안로46번라길_1_명장도서관사거리,35.20063865,129.1057182
5632,동래구,생활방범,3300000-00446-2-2LA,방범-20-0014(명장1)-2_명안로46번라길_1_명장도서관사거리,35.20063865,129.1057182
5633,동래구,생활방범,3300000-00447-0-2JA,방범-20-0015(안락1)_충렬대로395번길_18_안락성당뒤편,35.19776032,129.1018592
5634,동래구,생활방범,3300000-00447-1-2JA,방범-20-0015(안락1)-1_충렬대로395번길_18_안락성당뒤편,35.19776032,129.1018592
5635,동래구,생활방범,3300000-00447-2-2JA,방범-20-0015(안락1)-2_충렬대로395번길_18_안락성당뒤편,35.19776032,129.1018592
5636,동래구,생활방범,3300000-00448-0-2DA,방범-20-0016(온천1)_온천동_371_부산전자공고_인근,35.21586972,129.0741227
5637,동래구,생활방범,3300000-00448-1-2DA,방범-20-0016(온천1)-1_온천동_371_부산전자공고_인근,35.21586972,129.0741227
5638,동래구,생활방범,3300000-00448-2-2DA,방범-20-0016(온천1)-2_온천동_371_부산전자공고_인근,35.21586972,129.0741227
5639,동래구,생활방범,3300000-00451-0-2DA,방범-20-0038(온천1)_금강공원로_39_온천사랑의요양병원,35.21882216,129.0803355
5640,동래구,생활방범,3300000-00451-1-2DA,방범-20-0038(온천1)-1_금강공원로_39_온천사랑의요양병원,35.21882216,129.0803355
5641,동래구,생활방범,3300000-00452-0-2DA,방범-20-0039(온천1)_금강공원로_35_금강요양병원,35.21891348,129.0808918
5642,동래구,생활방범,3300000-00452-1-2DA,방범-20-0039(온천1)-1_금강공원로_35_금강요양병원,35.21891348,129.0808918
5643,동래구,생활방범,3300000-00453-0-2HA,방범-20-0040(사직2)_사직북로_4_IBK기업은행_앞,35.19586709,129.0609204
5644,동래구,생활방범,3300000-00453-1-2HA,방범-20-0040(사직2)-1_사직북로_4_IBK기업은행_앞,35.19586709,129.0609204
5645,동래구,생활방범,3300000-00453-2-2HA,방범-20-0040(사직2)-2_사직북로_4_IBK기업은행_앞,35.19586709,129.0609204
5646,동래구,생활방범,3300000-00453-3-2HA,방범-20-0040(사직2)-3_사직북로_4_IBK기업은행_앞,35.19586709,129.0609204
5647,동래구,생활방범,3300000-00453-4-2HA,방범-20-0040(사직2)-4_사직북로_4_IBK기업은행_앞,35.19586709,129.0609204
5648,동래구,생활방범,3300000-00454-1-2CA,방범-21-0001(명륜)-1_동래로_103_동래향교,35.20781529,129.0840853
5649,동래구,생활방범,3300000-00454-2-2CA,방범-21-0001(명륜)-2_동래로_103_동래향교,35.20781529,129.0840853
5650,동래구,생활방범,3300000-00455-1-2CA,방범-21-0002(명륜)-1_동래로_103_동래향교,35.20799634,129.0839388
5651,동래구,생활방범,3300000-00456-1-2CA,방범-21-0003(명륜)-1_동래로_103_동래향교,35.20771505,129.0842691
5652,동래구,생활방범,3300000-00456-2-2CA,방범-21-0003(명륜)-2_동래로_103_동래향교,35.20771505,129.0842691
5653,동래구,생활방범,3300000-00457-0-2DA,방범-21-0004(온천1)_온천동_168-5_온천거리박물관1,35.22007294,129.0844157
5654,동래구,생활방범,3300000-00457-1-2DA,방범-21-0004(온천1)-1_온천동_168-5_온천거리박물관1,35.22007294,129.0844157
5655,동래구,생활방범,3300000-00458-0-2DA,방범-21-0005(온천1)_중앙대로_1495-13_온천거리박물관2,35.21964498,129.0851628
5656,동래구,생활방범,3300000-00458-1-2DA,방범-21-0005(온천1)-1_중앙대로_1495-13_온천거리박물관2,35.21964498,129.0851628
5657,동래구,생활방범,3300000-00459-0-2HA,방범-21-0006(사직2)_사직동_598-22_한누리유치원,35.20038281,129.0522149
5658,동래구,생활방범,3300000-00459-1-2HA,방범-21-0006(사직2)-1_사직동_598-22_한누리유치원,35.20038281,129.0522149
5659,동래구,생활방범,3300000-00459-2-2HA,방범-21-0006(사직2)-2_사직동_598-22_한누리유치원,35.20038281,129.0522149
5660,동래구,생활방범,3300000-00460-0-2DA,방범-21-0007(온천1)_금강공원로20번길_86_백마식당,35.22271165,129.0834794
5661,동래구,생활방범,3300000-00460-1-2DA,방범-21-0007(온천1)-1_금강공원로20번길_86_백마식당,35.22271165,129.0834794
5662,동래구,생활방범,3300000-00460-2-2DA,방범-21-0007(온천1)-2_금강공원로20번길_86_백마식당,35.22271165,129.0834794
5663,동래구,생활방범,3300000-00461-0-2DA,방범-21-0008(온천1)_차밭골로_19-1_목화기사식당,35.21634825,129.0793185
5664,동래구,생활방범,3300000-00461-1-2DA,방범-21-0008(온천1)-1_차밭골로_19-1_목화기사식당,35.21634825,129.0793185
5665,동래구,생활방범,3300000-00461-2-2DA,방범-21-0008(온천1)-2_차밭골로_19-1_목화기사식당,35.21634825,129.0793185
5666,동래구,생활방범,3300000-00461-3-2DA,방범-21-0008(온천1)-3_차밭골로_19-1_목화기사식당,35.21634825,129.0793185
5667,동래구,생활방범,3300000-00462-1-2CA,방범-21-0024(명륜)-1_동래로_103_동래향교,35.20771505,129.0842691
5668,동래구,생활방범,3300000-00462-2-2CA,방범-21-0024(명륜)-2_동래로_103_동래향교,35.20771505,129.0842691
5669,동래구,생활방범,3300000-00471-0-2CA,방범-22-0009(명륜)_명륜로252번길_16_명륜아트빌라,35.21585347,129.085029
5670,동래구,생활방범,3300000-00471-1-2CA,방범-22-0009(명륜)-1_명륜로252번길_16_명륜아트빌라,35.21585347,129.085029
5671,동래구,생활방범,3300000-00472-0-2EA,방범-22-0010(온천2)_우장춘로67번길_63_강동빌라,35.21471704,129.068473
5672,동래구,생활방범,3300000-00472-1-2EA,방범-22-0010(온천2)-1_우장춘로67번길_63_강동빌라,35.21471704,129.068473
5673,동래구,생활방범,3300000-00473-0-2LA,방범-22-0011(명장1)_명장로106번길_57_행복나무_부동산,35.20208255,129.1076888
5674,동래구,생활방범,3300000-00473-1-2LA,방범-22-0011(명장1)-1_명장로106번길_57_행복나무_부동산,35.20208255,129.1076888
5675,동래구,생활방범,3300000-00473-2-2LA,방범-22-0011(명장1)-2_명장로106번길_57_행복나무_부동산,35.20208255,129.1076888
5676,동래구,생활방범,3300000-00474-0-2MA,방범-22-0012(명장2)_시실로211번길_78_임마누엘교회,35.20929506,129.0992463
5677,동래구,생활방범,3300000-00474-1-2MA,방범-22-0012(명장2)-1_시실로211번길_78_임마누엘교회,35.20929506,129.0992463
5678,동래구,생활방범,3300000-00474-2-2MA,방범-22-0012(명장2)-2_시실로211번길_78_임마누엘교회,35.20929506,129.0992463
5679,동래구,생활방범,3300000-00475-0-2IA,방범-22-0013(사직3)_여고로103번길_50_동아이용원,35.20021413,129.0729768
5680,동래구,생활방범,3300000-00475-1-2IA,방범-22-0013(사직3)-1_여고로103번길_50_동아이용원,35.20021413,129.0729768
5681,동래구,생활방범,3300000-00475-2-2IA,방범-22-0013(사직3)-2_여고로103번길_50_동아이용원,35.20021413,129.0729768
5682,동래구,생활방범,3300000-00475-3-2IA,방범-22-0013(사직3)-3_여고로103번길_50_동아이용원,35.20021413,129.0729768
5683,동래구,생활방범,3300000-00476-1-2MA,방범-22-0014(명장2)-1_시실로211번길_21_풍년떡방앗간(10-0001),35.20732817,129.1006651
5684,동래구,생활방범,3300000-00476-2-2MA,방범-22-0014(명장2)-2_시실로211번길_21_풍년떡방앗간(10-0001),35.20732817,129.1006651
5685,동래구,생활방범,3300000-00477-0-2DA,방범-22-0015(온천1)_금강공원로26번길_41_원조소문난곰장어,35.220735,129.081453
5686,동래구,생활방범,3300000-00477-1-2DA,방범-22-0015(온천1)-1_금강공원로26번길_41_원조소문난곰장어,35.220735,129.081453
5687,동래구,생활방범,3300000-00478-0-2DA,방범-22-0016(온천1)_차밭골로_49_해월정_앞,35.217819,129.076494
5688,동래구,생활방범,3300000-00478-1-2DA,방범-22-0016(온천1)-1_차밭골로_49_해월정_앞,35.217819,129.076494
5689,동래구,생활방범,3300000-00478-2-2DA,방범-22-0016(온천1)-2_차밭골로_49_해월정_앞,35.217819,129.076494
5690,동래구,생활방범,3300000-00478-3-2DA,방범-22-0016(온천1)-3_차밭골로_49_해월정_앞,35.217819,129.076494
5691,동래구,생활방범,3300000-00479-0-2DA,방범-22-0017(온천1)_차밭골로_37_303화덕_앞,35.217147,129.077609
5692,동래구,생활방범,3300000-00479-1-2DA,방범-22-0017(온천1)-1_차밭골로_37_303화덕_앞,35.217147,129.077609
5693,동래구,생활방범,3300000-00480-0-2MA,방범-22-0018(명장2)_시실로_134_대명여고_앞,35.21099,129.09594
5694,동래구,생활방범,3300000-00480-1-2MA,방범-22-0018(명장2)-1_시실로_134_대명여고_앞,35.21099,129.09594
5695,동래구,생활방범,3300000-00480-2-2MA,방범-22-0018(명장2)-2_시실로_134_대명여고_앞,35.21099,129.09594
5696,동래구,생활방범,3300000-00481-0-2DA,방범-22-0019(온천1)_금강로61번길_20-3_온천빌리지_맞은편,35.215217,129.076232
5697,동래구,생활방범,3300000-00481-1-2DA,방범-22-0019(온천1)-1_금강로61번길_20-3_온천빌리지_맞은편,35.215217,129.076232
5698,동래구,생활방범,3300000-00482-0-2DA,방범-22-0020(온천1)_동래로15_화미주헤어,35.213074,129.07773
5699,동래구,생활방범,3300000-00482-1-2DA,방범-22-0020(온천1)-1_동래로15_화미주헤어,35.213074,129.07773
5700,동래구,생활방범,3300000-00482-2-2DA,방범-22-0020(온천1)-2_동래로15_화미주헤어,35.213074,129.07773
5701,동래구,생활방범,3300000-00482-3-2DA,방범-22-0020(온천1)-3_동래로15_화미주헤어,35.213074,129.07773
5702,동래구,생활방범,3300000-00483-0-2EA,방범-22-0021(온천2)_우장춘로67번길_35_궁전빌라_앞,35.214213,129.070052
5703,동래구,생활방범,3300000-00483-1-2EA,방범-22-0021(온천2)-1_우장춘로67번길_35_궁전빌라_앞,35.214213,129.070052
5704,동래구,생활방범,3300000-00483-2-2EA,방범-22-0021(온천2)-2_우장춘로67번길_35_궁전빌라_앞,35.214213,129.070052
5705,동래구,생활방범,3300000-00483-3-2EA,방범-22-0021(온천2)-3_우장춘로67번길_35_궁전빌라_앞,35.214213,129.070052
5706,동래구,생활방범,3300000-00484-0-2EA,방범-22-0022(온천2)_충렬대로95번길_18_동해아파트_인근,35.20878,129.0717
5707,동래구,생활방범,3300000-00485-0-2EA,방범-22-0023(온천2)_우장춘로4번길_9_서울우유_안골목,35.207833,129.071159
5708,동래구,생활방범,3300000-00485-1-2EA,방범-22-0023(온천2)-1_우장춘로4번길_9_서울우유_안골목,35.207833,129.071159
5709,동래구,생활방범,3300000-00485-2-2EA,방범-22-0023(온천2)-2_우장춘로4번길_9_서울우유_안골목,35.207833,129.071159
5710,동래구,생활방범,3300000-00486-0-2EA,방범-22-0024(온천2)_우장춘로4번길_24_금성상가시장_입구,35.207964,129.071782
5711,동래구,생활방범,3300000-00486-1-2EA,방범-22-0024(온천2)-1_우장춘로4번길_24_금성상가시장_입구,35.207964,129.071782
5712,동래구,생활방범,3300000-00487-0-2FA,방범-22-0025(온천3)_미남로146번길_46_건이네_과일_좌_우,35.205972,129.072513
5713,동래구,생활방범,3300000-00487-1-2FA,방범-22-0025(온천3)-1_미남로146번길_46_건이네_과일_좌_우,35.205972,129.072513
5714,동래구,생활방범,3300000-00487-2-2FA,방범-22-0025(온천3)-2_미남로146번길_46_건이네_과일_좌_우,35.205972,129.072513
5715,동래구,생활방범,3300000-00488-0-2FA,방범-22-0026(온천3)_아시아드대로228번길_8_반도보라_106동_맞은편,35.20386,129.067773
5716,동래구,생활방범,3300000-00488-1-2FA,방범-22-0026(온천3)-1_아시아드대로228번길_8_반도보라_106동_맞은편,35.20386,129.067773
5717,동래구,생활방범,3300000-00488-2-2FA,방범-22-0026(온천3)-2_아시아드대로228번길_8_반도보라_106동_맞은편,35.20386,129.067773
